run,kimg,ada_p,g_loss,d_loss,d_score_real,d_score_fake,r1_penalty,sec_per_kimg,peak_gpu_mem_gb,total_hours,fid50k_full,fid50k_full_eval_count,kid50k_full,pr50k3_full_precision,pr50k3_full_recall,kid50k_full_eval_count,pr50k3_full_precision_eval_count,pr50k3_full_recall_eval_count
E1,85,0.07321594655513763,2.242481501743434,0.7745554347241682,2.3973422240354676,-1.7031396019479468,0.045093466847902164,11.789058685302734,3.254998207092285,0.35589799284935,,,,,,,,
E1,89,0.07372794300317764,2.6928854154215918,0.6923079357319881,2.270366312713543,-2.0632892669666383,0.07663353500538506,11.848108291625977,3.272110939025879,0.3691699802875519,,,,,,,,
E1,93,0.07577592879533768,2.235214377797785,0.7119402747956061,2.2981582910322875,-1.7643184246835373,0.0413639459584374,11.893956184387207,3.264045238494873,0.3824975788593292,,,,,,,,
E1,97,0.07987190037965775,2.4105542458830373,0.6594267320627022,2.5558493881305653,-1.8903253757660943,0.06113085693505127,11.94921588897705,3.24444580078125,0.3958864212036133,,,,,,,,
E1,100,,,,,,,,,,317.9307460754882,1,,,,,,
E1,101,0.08089589327573776,3.220876281933179,0.8709419473473515,2.1623552257278518,-2.2651555526572915,0.03015842044260353,11.845293045043945,3.2700328826904297,0.409158855676651,,,,,,,,
E1,105,0.08447986841201782,2.5302817576106578,0.7038852210112271,2.892729400726619,-2.0183975959847134,0.04505574738141149,11.82486343383789,3.241170883178711,0.45798370242118835,,,,,,,,
E1,109,0.08447986841201782,1.8486701991586458,0.7778801819871343,1.9564461180134052,-1.3814279765836777,0.048487661115359515,11.87467098236084,3.246896743774414,0.47128957509994507,,,,,,,,
E1,113,0.08755184710025787,2.591873515456442,0.7031741481096971,2.717593116935954,-1.9571338861234604,0.04289030728978105,11.946510314941406,3.24722957611084,0.4846756160259247,,,,,,,,
E1,117,0.08755184710025787,2.2285543612781025,0.7424739235420785,2.4872440073583553,-1.7304745810549884,0.05021575785940513,11.81663703918457,3.247559070587158,0.4979299008846283,,,,,,,,
E1,121,0.08806384354829788,2.8400913459795807,0.8194258338993504,2.2368616352010684,-2.070592520717857,0.03196720057167113,11.919942855834961,3.243192195892334,0.5112823247909546,,,,,,,,
E1,125,0.09113582223653793,2.0803805273913203,0.7809196314848368,2.6989446170489066,-1.6365669094218267,0.03723381846793927,11.903779029846191,3.2473840713500977,0.5246222019195557,,,,,,,,
E1,129,0.08601585775613785,1.6612529846883954,0.9279277683013961,1.439849084347431,-1.139982706763678,0.046702676569111645,11.843688011169434,3.24733304977417,0.5378892421722412,,,,,,,,
E1,133,0.08089589327573776,1.8125022029474613,0.9200485749318014,1.5360245446984966,-1.2470258801754208,0.03866882350606223,11.720090866088867,3.2651124000549316,0.5510270595550537,,,,,,,,
E1,137,0.07321594655513763,1.6926591972273493,0.9843239542392511,1.2546174266000292,-1.1114705958595825,0.04607120557921007,11.893290519714355,3.240434169769287,0.5643497109413147,,,,,,,,
E1,141,0.06809598207473755,1.7785710719606234,0.9579564367849676,1.1947314306579309,-1.1850434169284112,0.0657356059527956,11.865028381347656,3.265965461730957,0.5776815414428711,,,,,,,,
E1,145,0.06195201724767685,1.4934989011713438,1.045523785586868,0.8783003324086764,-0.9189169309397657,0.031786623716470785,11.841985702514648,3.2410154342651367,0.5909873843193054,,,,,,,,
E1,149,0.05478401482105255,1.4870344414597465,1.1089177161809944,0.8811610091630536,-0.8704968138250507,0.06992402975447476,11.81434440612793,3.243399143218994,0.6042698621749878,,,,,,,,
E1,153,0.0512000136077404,1.6815553293932999,1.0137370357969924,1.0107972609615927,-1.0781362417638154,0.06086693663382903,11.817822456359863,3.247110366821289,0.6175073385238647,,,,,,,,
E1,157,0.044032011181116104,1.5803306630206486,1.0737072199228264,0.8197431396136978,-0.9514482211402898,0.038325368717778474,11.57072925567627,3.2509121894836426,0.6305083632469177,,,,,,,,
E1,161,0.038912009447813034,1.7193906774360037,0.9476620854425525,1.2219189522968632,-1.1572705830506507,0.05673511320492253,11.762516021728516,3.233471393585205,0.6437227725982666,,,,,,,,
E1,165,0.03276800736784935,1.515937949131642,1.0907662512645835,0.7718771759615238,-0.8947119427741401,0.051287242909893394,11.755163192749023,3.2600350379943848,0.6568933129310608,,,,,,,,
E1,169,0.027136005461215973,1.5228512727078938,1.0359171840643127,0.918384691234678,-0.934940127611515,0.056523339182604104,11.912257194519043,3.2339768409729004,0.6702371835708618,,,,,,,,
E1,173,0.022016003727912903,1.6378738724050068,1.0916713926172446,0.8338342984276477,-0.9883148826691988,0.030098163901129737,11.875592231750488,3.233968734741211,0.6835434436798096,,,,,,,,
E1,177,0.01382400095462799,1.5428679194005708,1.09279811021591,0.8184309349562139,-0.920229149274602,0.0420992792933248,11.894487380981445,3.2362308502197266,0.6968744397163391,,,,,,,,
E1,182,0.00870399922132492,1.6830148612932554,1.0053538450054706,1.0818738947108166,-1.0882854019661272,0.05657757824519649,11.824819564819336,3.232357978820801,0.7101224064826965,,,,,,,,
E1,186,0.0010239980183541775,1.4725340915814278,1.1304244160179109,0.7058132230512687,-0.8364292017538988,0.03319225553423166,11.928232192993164,3.233064651489258,0.7234841585159302,,,,,,,,
E1,190,0.0010240001138299704,2.660085906052873,0.9119239542633295,1.588801793274539,-1.8177439641495723,0.04487811797298491,11.870159149169922,3.2302465438842773,0.7367871403694153,,,,,,,,
E1,194,0.0005119999987073243,1.9415136807494693,0.87901655111521,1.550854972848641,-1.3720204576827764,0.05857058783294633,11.920516014099121,3.2119665145874023,0.7501406669616699,,,,,,,,
E1,198,0.0,1.7783198952674721,0.9833496733908615,1.099889048996071,-1.175225372987962,0.04934284160844982,11.719491958618164,3.216244697570801,0.7632712721824646,,,,,,,,
E1,201,,,,,,,,,,265.7403531393519,1,,,,,,
E1,202,0.0005120001151226461,1.9629594509800274,0.9500852486207372,1.3334323001274866,-1.3274387020750769,0.06060587812680751,11.887435913085938,3.2306017875671387,0.7765871286392212,,,,,,,,
E1,206,0.0,1.6879870798143128,1.0278029790709888,0.9339424491818271,-1.0737430002200343,0.0635357319843024,10.779614448547363,3.2172303199768066,0.8249034881591797,,,,,,,,
E1,210,0.0,1.4363970176449843,1.1058907932232296,0.7621609338197801,-0.8236832505106808,0.0308985126321204,11.76828384399414,3.2112250328063965,0.8381113409996033,,,,,,,,
E1,214,0.0,1.7136760694640023,1.0031099177542186,0.9521678404764398,-1.0971767368933394,0.10144999687327072,11.727446556091309,3.213376522064209,0.8512481451034546,,,,,,,,
E1,218,0.0,1.870095853590303,0.9691892826249675,1.0864640460488624,-1.2415468441063746,0.06073012307751924,11.871330261230469,3.214087963104248,0.864546000957489,,,,,,,,
E1,222,0.0,1.7228436554589914,1.0415921864055453,0.9163305588525289,-1.0981641436912237,0.029601682763313875,11.898696899414062,3.2117557525634766,0.8778828382492065,,,,,,,,
E1,226,0.002047999994829297,2.189087215397093,0.9351875221445447,1.2393278614131373,-1.4980091176897523,0.094802244391758,11.875276565551758,3.2136802673339844,0.8911899924278259,,,,,,,,
E1,230,0.0020480002276599407,2.3159267989889023,0.7824407305258015,1.6751744966926192,-1.7506310310222148,0.0927696413709782,11.763612747192383,3.23370361328125,0.9043672680854797,,,,,,,,
E1,234,0.0,1.5780437025758955,1.0626123386716086,0.9882458914088696,-0.970604824967542,0.04211665934417397,11.874070167541504,3.213609218597412,0.917667806148529,,,,,,,,
E1,238,0.0010239999974146485,1.5283763109455033,1.0540742819744444,0.7949668609662287,-0.9377337413718037,0.05485377029981464,11.907732009887695,3.21242618560791,0.9310117363929749,,,,,,,,
E1,242,0.0,1.7739163818103927,0.9851301002597052,1.0749855484994155,-1.184831398620551,0.045805306115653366,11.939105033874512,3.2155542373657227,0.9444027543067932,,,,,,,,
E1,246,0.0,1.6138624903110286,1.0483121452705255,0.8475862343121431,-0.99803360893635,0.04405426315497607,11.827192306518555,3.2109928131103516,0.9576551914215088,,,,,,,,
E1,250,0.0,1.8343684641378266,1.004866781393214,0.9978032098499252,-1.1812201280013792,0.05948736210120842,11.883936882019043,3.212858200073242,0.9709672927856445,,,,,,,,
E1,254,0.0,1.8553851249199065,0.9482642533405433,1.0741946738797115,-1.2603118084740663,0.09174416423775256,11.871294975280762,3.235860824584961,0.9842679500579834,,,,,,,,
E1,258,0.004095999989658594,2.208743739991434,0.8732142239395115,1.3334737876430154,-1.5814825301797735,0.09653926177998073,11.868255615234375,3.2202858924865723,0.9975646138191223,,,,,,,,
E1,262,0.0020480002276599407,1.887505315066803,0.9161757783047737,1.1253469294840188,-1.3105796210519556,0.08135270249719422,11.70308780670166,3.219189167022705,1.0106762647628784,,,,,,,,
E1,266,0.0015360002871602774,1.7265408421674417,0.9561098431429219,0.9783357399265602,-1.163612326998855,0.12454467365751043,11.894926071166992,3.219780921936035,1.024000644683838,,,,,,,,
E1,270,0.0015360002871602774,1.8539345311148772,0.8801944860745043,1.2333207909476513,-1.3023837343974423,0.08533835178241134,11.892252922058105,3.2207117080688477,1.0373269319534302,,,,,,,,
E1,274,0.0005120003479532897,2.0322382784197255,0.9130036573088358,1.1994843934940647,-1.4280614509572467,0.10550394072197378,11.925553321838379,3.2274837493896484,1.050692081451416,,,,,,,,
E1,278,0.0010239999974146485,1.73772730087004,0.9816326918819595,0.8632781260799783,-1.1579646650121533,0.11133435659576207,11.807944297790527,3.2137370109558105,1.0639235973358154,,,,,,,,
E1,282,0.0,1.904494092104927,0.9176457070168995,1.1602494970742445,-1.3297375508617344,0.11229287751484662,11.904054641723633,3.23146915435791,1.0772581100463867,,,,,,,,
E1,286,1.1641532182693481e-10,1.7315742045877471,0.9397636312873118,1.0446142389425146,-1.183122536899256,0.1483245079871267,11.862467765808105,3.2126407623291016,1.0905510187149048,,,,,,,,
E1,290,0.0005119999987073243,1.68140340022861,0.917091985543569,1.1487215667921327,-1.1539582218605255,0.11512557207606733,11.889101028442383,3.2189717292785645,1.1038726568222046,,,,,,,,
E1,294,0.0005119999987073243,1.7273317731562114,0.9697003217325324,1.0378481447696686,-1.1577419724337579,0.09725705638993531,11.743566513061523,3.210010528564453,1.117031216621399,,,,,,,,
E1,298,0.0,1.892982529446719,1.014021176283085,0.931891657363401,-1.2375912793379809,0.08444734441582114,11.910605430603027,3.2259230613708496,1.1303733587265015,,,,,,,,
E1,302,0.0010239999974146485,1.47771875424281,1.041017413908054,0.7916765821951706,-0.8994686874451988,0.058886780170723796,11.858867645263672,3.210184097290039,1.1436622142791748,155.49380609351695,1,,,,,,
E1,306,0.0,1.580214599177005,1.0682348269555304,0.6929418099905128,-0.9554809850773641,0.10845839645480737,11.733036041259766,3.2132763862609863,1.1930241584777832,,,,,,,,
E1,311,0.0,1.748898571386697,1.0185272677964161,0.8535735796817314,-1.1035897056387354,0.07049874670337886,11.847346305847168,3.2101845741271973,1.2063333988189697,,,,,,,,
E1,315,0.0025599999353289604,2.532629061135508,0.8013062591901019,1.7055055356042377,-1.878293552713114,0.19093072484247386,11.880147933959961,3.2203283309936523,1.2196412086486816,,,,,,,,
